method,overload,trial,window_idx,true_label,pred_label,correct,snr_db,spec_corr,class_name
DROP,20,2,39,2,0,0,-0.18,0.0000,ball_fault
DROP,20,2,40,2,0,0,-0.55,0.0000,ball_fault
DROP,20,2,41,2,0,0,-0.95,0.0000,ball_fault
DROP,20,2,42,2,1,0,0.14,0.0000,ball_fault
DROP,20,2,43,2,2,1,-0.20,0.0000,ball_fault
DROP,20,2,44,2,0,0,-3.67,0.0000,ball_fault
DROP,20,2,45,2,0,0,-0.84,0.0000,ball_fault
DROP,20,2,46,2,1,0,-0.09,0.0000,ball_fault
DROP,20,2,47,2,0,0,-1.76,0.0000,ball_fault
DROP,20,2,48,2,0,0,-1.76,0.0000,ball_fault
DROP,20,2,49,2,0,0,-3.18,0.0000,ball_fault
DROP,20,2,50,2,0,0,-1.80,0.0000,ball_fault
DROP,20,2,51,2,2,1,-0.10,0.0000,ball_fault
DROP,20,2,52,2,2,1,0.30,0.0000,ball_fault
DROP,20,2,53,2,2,1,-1.27,0.0000,ball_fault
DROP,20,2,54,2,2,1,0.37,0.0000,ball_fault
DROP,20,2,55,2,2,1,0.23,0.0000,ball_fault
DROP,20,2,56,2,2,1,-0.12,0.0000,ball_fault
DROP,20,3,0,0,0,1,-0.92,0.0000,normal
DROP,20,3,1,0,0,1,-2.99,0.0000,normal
DROP,20,3,2,0,0,1,0.16,0.0000,normal
DROP,20,3,3,0,0,1,-1.34,0.0000,normal
DROP,20,3,4,0,0,1,-6.05,0.0000,normal
DROP,20,3,5,0,0,1,-3.19,0.0000,normal
DROP,20,3,6,0,0,1,-1.07,0.0000,normal
DROP,20,3,7,0,0,1,-1.02,0.0000,normal
DROP,20,3,8,0,0,1,-3.70,0.0000,normal
DROP,20,3,9,0,0,1,0.01,0.0000,normal
DROP,20,3,10,0,0,1,0.09,0.0000,normal
DROP,20,3,11,0,0,1,-5.72,0.0000,normal
DROP,20,3,12,0,0,1,-0.88,0.0000,normal
DROP,20,3,13,0,0,1,0.05,0.0000,normal
DROP,20,3,14,0,0,1,-5.44,0.0000,normal
DROP,20,3,15,0,0,1,0.41,0.0000,normal
DROP,20,3,16,0,0,1,-4.24,0.0000,normal
DROP,20,3,17,0,0,1,0.12,0.0000,normal
DROP,20,3,18,0,0,1,-5.66,0.0000,normal
DROP,20,3,19,1,0,0,-2.65,0.0000,inner_race
DROP,20,3,20,1,0,0,-1.31,0.0000,inner_race
DROP,20,3,21,1,0,0,-11.56,0.0000,inner_race
DROP,20,3,22,1,0,0,-2.63,0.0000,inner_race
DROP,20,3,23,1,1,1,0.46,0.0000,inner_race
DROP,20,3,24,1,1,1,0.09,0.0000,inner_race
DROP,20,3,25,1,0,0,0.08,0.0000,inner_race
DROP,20,3,26,1,0,0,-1.02,0.0000,inner_race
DROP,20,3,27,1,0,0,-0.59,0.0000,inner_race
DROP,20,3,28,1,0,0,-0.49,0.0000,inner_race
DROP,20,3,29,1,0,0,-1.87,0.0000,inner_race
DROP,20,3,30,1,0,0,-5.69,0.0000,inner_race
DROP,20,3,31,1,0,0,-0.45,0.0000,inner_race
DROP,20,3,32,1,0,0,-3.07,0.0000,inner_race
DROP,20,3,33,1,0,0,-1.52,0.0000,inner_race
DROP,20,3,34,1,0,0,-2.27,0.0000,inner_race
DROP,20,3,35,1,0,0,-0.11,0.0000,inner_race
DROP,20,3,36,1,0,0,-1.23,0.0000,inner_race
DROP,20,3,37,1,0,0,-1.79,0.0000,inner_race
DROP,20,3,38,2,2,1,-0.82,0.0000,ball_fault
DROP,20,3,39,2,0,0,-0.18,0.0000,ball_fault
DROP,20,3,40,2,0,0,-0.55,0.0000,ball_fault
DROP,20,3,41,2,0,0,-0.95,0.0000,ball_fault
DROP,20,3,42,2,1,0,0.14,0.0000,ball_fault
DROP,20,3,43,2,2,1,-0.20,0.0000,ball_fault
DROP,20,3,44,2,0,0,-3.67,0.0000,ball_fault
DROP,20,3,45,2,0,0,-0.84,0.0000,ball_fault
DROP,20,3,46,2,1,0,-0.09,0.0000,ball_fault
DROP,20,3,47,2,0,0,-1.76,0.0000,ball_fault
DROP,20,3,48,2,0,0,-1.76,0.0000,ball_fault
DROP,20,3,49,2,0,0,-3.18,0.0000,ball_fault
DROP,20,3,50,2,0,0,-1.80,0.0000,ball_fault
DROP,20,3,51,2,2,1,-0.10,0.0000,ball_fault
DROP,20,3,52,2,2,1,0.30,0.0000,ball_fault
DROP,20,3,53,2,2,1,-1.27,0.0000,ball_fault
DROP,20,3,54,2,2,1,0.37,0.0000,ball_fault
DROP,20,3,55,2,2,1,0.23,0.0000,ball_fault
DROP,20,3,56,2,2,1,-0.12,0.0000,ball_fault
DROP,20,4,0,0,0,1,-0.92,0.0000,normal
DROP,20,4,1,0,0,1,-2.99,0.0000,normal
DROP,20,4,2,0,0,1,0.16,0.0000,normal
DROP,20,4,3,0,0,1,-1.34,0.0000,normal
DROP,20,4,4,0,0,1,-6.05,0.0000,normal
DROP,20,4,5,0,0,1,-3.19,0.0000,normal
DROP,20,4,6,0,0,1,-1.07,0.0000,normal
DROP,20,4,7,0,0,1,-1.02,0.0000,normal
DROP,20,4,8,0,0,1,-3.70,0.0000,normal
DROP,20,4,9,0,0,1,0.01,0.0000,normal
DROP,20,4,10,0,0,1,0.09,0.0000,normal
DROP,20,4,11,0,0,1,-5.72,0.0000,normal
DROP,20,4,12,0,0,1,-0.88,0.0000,normal
DROP,20,4,13,0,0,1,0.05,0.0000,normal
DROP,20,4,14,0,0,1,-5.44,0.0000,normal
DROP,20,4,15,0,0,1,0.41,0.0000,normal
DROP,20,4,16,0,0,1,-4.24,0.0000,normal
DROP,20,4,17,0,0,1,0.12,0.0000,normal
DROP,20,4,18,0,0,1,-5.66,0.0000,normal
DROP,20,4,19,1,0,0,-2.65,0.0000,inner_race
DROP,20,4,20,1,0,0,-1.31,0.0000,inner_race
DROP,20,4,21,1,0,0,-11.56,0.0000,inner_race
DROP,20,4,22,1,0,0,-2.63,0.0000,inner_race
DROP,20,4,23,1,1,1,0.46,0.0000,inner_race
DROP,20,4,24,1,1,1,0.09,0.0000,inner_race
DROP,20,4,25,1,0,0,0.08,0.0000,inner_race
DROP,20,4,26,1,0,0,-1.02,0.0000,inner_race
DROP,20,4,27,1,0,0,-0.59,0.0000,inner_race
DROP,20,4,28,1,0,0,-0.49,0.0000,inner_race
DROP,20,4,29,1,0,0,-1.87,0.0000,inner_race
DROP,20,4,30,1,0,0,-5.69,0.0000,inner_race
DROP,20,4,31,1,0,0,-0.45,0.0000,inner_race
DROP,20,4,32,1,0,0,-3.07,0.0000,inner_race
DROP,20,4,33,1,0,0,-1.52,0.0000,inner_race
DROP,20,4,34,1,0,0,-2.27,0.0000,inner_race
DROP,20,4,35,1,0,0,-0.11,0.0000,inner_race
DROP,20,4,36,1,0,0,-1.23,0.0000,inner_race
DROP,20,4,37,1,0,0,-1.79,0.0000,inner_race
DROP,20,4,38,2,2,1,-0.82,0.0000,ball_fault
DROP,20,4,39,2,0,0,-0.18,0.0000,ball_fault
DROP,20,4,40,2,0,0,-0.55,0.0000,ball_fault
DROP,20,4,41,2,0,0,-0.95,0.0000,ball_fault
DROP,20,4,42,2,1,0,0.14,0.0000,ball_fault
DROP,20,4,43,2,2,1,-0.20,0.0000,ball_fault
DROP,20,4,44,2,0,0,-3.67,0.0000,ball_fault
DROP,20,4,45,2,0,0,-0.84,0.0000,ball_fault
DROP,20,4,46,2,1,0,-0.09,0.0000,ball_fault
DROP,20,4,47,2,0,0,-1.76,0.0000,ball_fault
DROP,20,4,48,2,0,0,-1.76,0.0000,ball_fault
DROP,20,4,49,2,0,0,-3.18,0.0000,ball_fault
DROP,20,4,50,2,0,0,-1.80,0.0000,ball_fault
DROP,20,4,51,2,2,1,-0.10,0.0000,ball_fault
DROP,20,4,52,2,2,1,0.30,0.0000,ball_fault
DROP,20,4,53,2,2,1,-1.27,0.0000,ball_fault
DROP,20,4,54,2,2,1,0.37,0.0000,ball_fault
DROP,20,4,55,2,2,1,0.23,0.0000,ball_fault
DROP,20,4,56,2,2,1,-0.12,0.0000,ball_fault
DROP,30,0,0,0,0,1,0.17,0.0000,normal
DROP,30,0,1,0,0,1,-1.37,0.0000,normal
DROP,30,0,2,0,0,1,-3.33,0.0000,normal
DROP,30,0,3,0,0,1,-0.25,0.0000,normal
DROP,30,0,4,0,0,1,0.19,0.0000,normal
DROP,30,0,5,0,0,1,-1.05,0.0000,normal
DROP,30,0,6,0,0,1,-2.30,0.0000,normal
DROP,30,0,7,0,0,1,0.05,0.0000,normal
DROP,30,0,8,0,0,1,-6.16,0.0000,normal
DROP,30,0,9,0,0,1,-0.69,0.0000,normal
DROP,30,0,10,0,0,1,-0.93,0.0000,normal
DROP,30,0,11,0,0,1,-5.16,0.0000,normal
DROP,30,0,12,0,0,1,0.24,0.0000,normal
DROP,30,0,13,0,0,1,-0.51,0.0000,normal
DROP,30,0,14,0,0,1,-1.45,0.0000,normal
DROP,30,0,15,0,0,1,-5.52,0.0000,normal
DROP,30,0,16,0,0,1,-2.39,0.0000,normal
DROP,30,0,17,0,0,1,-2.73,0.0000,normal
DROP,30,0,18,0,0,1,-4.66,0.0000,normal
DROP,30,0,19,1,0,0,-5.81,0.0000,inner_race
DROP,30,0,20,1,0,0,-7.51,0.0000,inner_race
DROP,30,0,21,1,2,0,0.08,0.0000,inner_race
DROP,30,0,22,1,0,0,-2.53,0.0000,inner_race
DROP,30,0,23,1,0,0,-1.75,0.0000,inner_race
DROP,30,0,24,1,1,1,0.01,0.0000,inner_race
DROP,30,0,25,1,0,0,-2.65,0.0000,inner_race
DROP,30,0,26,1,0,0,-0.61,0.0000,inner_race
DROP,30,0,27,1,0,0,-0.28,0.0000,inner_race
DROP,30,0,28,1,0,0,-0.71,0.0000,inner_race
DROP,30,0,29,1,0,0,-0.56,0.0000,inner_race
DROP,30,0,30,1,0,0,0.04,0.0000,inner_race
DROP,30,0,31,1,0,0,-1.55,0.0000,inner_race
DROP,30,0,32,1,0,0,-7.70,0.0000,inner_race
DROP,30,0,33,1,0,0,-0.60,0.0000,inner_race
DROP,30,0,34,1,0,0,-0.58,0.0000,inner_race
DROP,30,0,35,1,0,0,-1.28,0.0000,inner_race
DROP,30,0,36,1,0,0,-0.47,0.0000,inner_race
DROP,30,0,37,1,0,0,0.01,0.0000,inner_race
DROP,30,0,38,2,2,1,-0.22,0.0000,ball_fault
DROP,30,0,39,2,0,0,-0.68,0.0000,ball_fault
DROP,30,0,40,2,2,1,-0.03,0.0000,ball_fault
DROP,30,0,41,2,2,1,0.07,0.0000,ball_fault
DROP,30,0,42,2,0,0,-2.54,0.0000,ball_fault
DROP,30,0,43,2,0,0,-3.47,0.0000,ball_fault
DROP,30,0,44,2,0,0,-4.58,0.0000,ball_fault
DROP,30,0,45,2,2,1,0.14,0.0000,ball_fault
DROP,30,0,46,2,0,0,-5.61,0.0000,ball_fault
DROP,30,0,47,2,2,1,-0.56,0.0000,ball_fault
DROP,30,0,48,2,0,0,-3.08,0.0000,ball_fault
DROP,30,0,49,2,0,0,-2.26,0.0000,ball_fault
DROP,30,0,50,2,0,0,-0.36,0.0000,ball_fault
DROP,30,0,51,2,0,0,-3.49,0.0000,ball_fault
DROP,30,0,52,2,2,1,0.24,0.0000,ball_fault
DROP,30,0,53,2,0,0,-6.59,0.0000,ball_fault
DROP,30,0,54,2,0,0,-4.64,0.0000,ball_fault
DROP,30,0,55,2,0,0,-1.81,0.0000,ball_fault
DROP,30,0,56,2,0,0,-1.62,0.0000,ball_fault
DROP,30,1,0,0,0,1,0.17,0.0000,normal
DROP,30,1,1,0,0,1,-1.37,0.0000,normal
DROP,30,1,2,0,0,1,-3.33,0.0000,normal
DROP,30,1,3,0,0,1,-0.25,0.0000,normal
DROP,30,1,4,0,0,1,0.19,0.0000,normal
DROP,30,1,5,0,0,1,-1.05,0.0000,normal
DROP,30,1,6,0,0,1,-2.30,0.0000,normal
DROP,30,1,7,0,0,1,0.05,0.0000,normal
DROP,30,1,8,0,0,1,-6.16,0.0000,normal
DROP,30,1,9,0,0,1,-0.69,0.0000,normal
DROP,30,1,10,0,0,1,-0.93,0.0000,normal
DROP,30,1,11,0,0,1,-5.16,0.0000,normal
DROP,30,1,12,0,0,1,0.24,0.0000,normal
DROP,30,1,13,0,0,1,-0.51,0.0000,normal
DROP,30,1,14,0,0,1,-1.45,0.0000,normal
DROP,30,1,15,0,0,1,-5.52,0.0000,normal
DROP,30,1,16,0,0,1,-2.39,0.0000,normal
DROP,30,1,17,0,0,1,-2.73,0.0000,normal
DROP,30,1,18,0,0,1,-4.66,0.0000,normal
DROP,30,1,19,1,0,0,-5.81,0.0000,inner_race
DROP,30,1,20,1,0,0,-7.51,0.0000,inner_race
DROP,30,1,21,1,2,0,0.08,0.0000,inner_race
DROP,30,1,22,1,0,0,-2.53,0.0000,inner_race
DROP,30,1,23,1,0,0,-1.75,0.0000,inner_race
DROP,30,1,24,1,1,1,0.01,0.0000,inner_race
DROP,30,1,25,1,0,0,-2.65,0.0000,inner_race
DROP,30,1,26,1,0,0,-0.61,0.0000,inner_race
DROP,30,1,27,1,0,0,-0.28,0.0000,inner_race
DROP,30,1,28,1,0,0,-0.71,0.0000,inner_race
DROP,30,1,29,1,0,0,-0.56,0.0000,inner_race
DROP,30,1,30,1,0,0,0.04,0.0000,inner_race
DROP,30,1,31,1,0,0,-1.55,0.0000,inner_race
DROP,30,1,32,1,0,0,-7.70,0.0000,inner_race
DROP,30,1,33,1,0,0,-0.60,0.0000,inner_race
DROP,30,1,34,1,0,0,-0.58,0.0000,inner_race
DROP,30,1,35,1,0,0,-1.28,0.0000,inner_race
DROP,30,1,36,1,0,0,-0.47,0.0000,inner_race
DROP,30,1,37,1,0,0,0.01,0.0000,inner_race
DROP,30,1,38,2,2,1,-0.22,0.0000,ball_fault
DROP,30,1,39,2,0,0,-0.68,0.0000,ball_fault
DROP,30,1,40,2,2,1,-0.03,0.0000,ball_fault
DROP,30,1,41,2,2,1,0.07,0.0000,ball_fault
DROP,30,1,42,2,0,0,-2.54,0.0000,ball_fault
DROP,30,1,43,2,0,0,-3.47,0.0000,ball_fault
DROP,30,1,44,2,0,0,-4.58,0.0000,ball_fault
DROP,30,1,45,2,2,1,0.14,0.0000,ball_fault
DROP,30,1,46,2,0,0,-5.61,0.0000,ball_fault
DROP,30,1,47,2,2,1,-0.56,0.0000,ball_fault
DROP,30,1,48,2,0,0,-3.08,0.0000,ball_fault
DROP,30,1,49,2,0,0,-2.26,0.0000,ball_fault
DROP,30,1,50,2,0,0,-0.36,0.0000,ball_fault
DROP,30,1,51,2,0,0,-3.49,0.0000,ball_fault
DROP,30,1,52,2,2,1,0.24,0.0000,ball_fault
DROP,30,1,53,2,0,0,-6.59,0.0000,ball_fault
DROP,30,1,54,2,0,0,-4.64,0.0000,ball_fault
DROP,30,1,55,2,0,0,-1.81,0.0000,ball_fault
DROP,30,1,56,2,0,0,-1.62,0.0000,ball_fault
DROP,30,2,0,0,0,1,0.17,0.0000,normal
DROP,30,2,1,0,0,1,-1.37,0.0000,normal
DROP,30,2,2,0,0,1,-3.33,0.0000,normal
DROP,30,2,3,0,0,1,-0.25,0.0000,normal
DROP,30,2,4,0,0,1,0.19,0.0000,normal
DROP,30,2,5,0,0,1,-1.05,0.0000,normal
DROP,30,2,6,0,0,1,-2.30,0.0000,normal
DROP,30,2,7,0,0,1,0.05,0.0000,normal
DROP,30,2,8,0,0,1,-6.16,0.0000,normal
DROP,30,2,9,0,0,1,-0.69,0.0000,normal
DROP,30,2,10,0,0,1,-0.93,0.0000,normal
DROP,30,2,11,0,0,1,-5.16,0.0000,normal
DROP,30,2,12,0,0,1,0.24,0.0000,normal
DROP,30,2,13,0,0,1,-0.51,0.0000,normal
DROP,30,2,14,0,0,1,-1.45,0.0000,normal
DROP,30,2,15,0,0,1,-5.52,0.0000,normal
DROP,30,2,16,0,0,1,-2.39,0.0000,normal
DROP,30,2,17,0,0,1,-2.73,0.0000,normal
DROP,30,2,18,0,0,1,-4.66,0.0000,normal
DROP,30,2,19,1,0,0,-5.81,0.0000,inner_race
DROP,30,2,20,1,0,0,-7.51,0.0000,inner_race
DROP,30,2,21,1,2,0,0.08,0.0000,inner_race
DROP,30,2,22,1,0,0,-2.53,0.0000,inner_race
DROP,30,2,23,1,0,0,-1.75,0.0000,inner_race
DROP,30,2,24,1,1,1,0.01,0.0000,inner_race
DROP,30,2,25,1,0,0,-2.65,0.0000,inner_race
DROP,30,2,26,1,0,0,-0.61,0.0000,inner_race
DROP,30,2,27,1,0,0,-0.28,0.0000,inner_race
DROP,30,2,28,1,0,0,-0.71,0.0000,inner_race
DROP,30,2,29,1,0,0,-0.56,0.0000,inner_race
DROP,30,2,30,1,0,0,0.04,0.0000,inner_race
DROP,30,2,31,1,0,0,-1.55,0.0000,inner_race
DROP,30,2,32,1,0,0,-7.70,0.0000,inner_race
DROP,30,2,33,1,0,0,-0.60,0.0000,inner_race
DROP,30,2,34,1,0,0,-0.58,0.0000,inner_race
DROP,30,2,35,1,0,0,-1.28,0.0000,inner_race
DROP,30,2,36,1,0,0,-0.47,0.0000,inner_race
DROP,30,2,37,1,0,0,0.01,0.0000,inner_race
DROP,30,2,38,2,2,1,-0.22,0.0000,ball_fault
DROP,30,2,39,2,0,0,-0.68,0.0000,ball_fault
DROP,30,2,40,2,2,1,-0.03,0.0000,ball_fault
DROP,30,2,41,2,2,1,0.07,0.0000,ball_fault
DROP,30,2,42,2,0,0,-2.54,0.0000,ball_fault
DROP,30,2,43,2,0,0,-3.47,0.0000,ball_fault
DROP,30,2,44,2,0,0,-4.58,0.0000,ball_fault
DROP,30,2,45,2,2,1,0.14,0.0000,ball_fault
DROP,30,2,46,2,0,0,-5.61,0.0000,ball_fault
DROP,30,2,47,2,2,1,-0.56,0.0000,ball_fault
DROP,30,2,48,2,0,0,-3.08,0.0000,ball_fault
DROP,30,2,49,2,0,0,-2.26,0.0000,ball_fault
DROP,30,2,50,2,0,0,-0.36,0.0000,ball_fault
DROP,30,2,51,2,0,0,-3.49,0.0000,ball_fault
DROP,30,2,52,2,2,1,0.24,0.0000,ball_fault
DROP,30,2,53,2,0,0,-6.59,0.0000,ball_fault
DROP,30,2,54,2,0,0,-4.64,0.0000,ball_fault
DROP,30,2,55,2,0,0,-1.81,0.0000,ball_fault
DROP,30,2,56,2,0,0,-1.62,0.0000,ball_fault
DROP,30,3,0,0,0,1,0.17,0.0000,normal
DROP,30,3,1,0,0,1,-1.37,0.0000,normal
DROP,30,3,2,0,0,1,-3.33,0.0000,normal
DROP,30,3,3,0,0,1,-0.25,0.0000,normal
DROP,30,3,4,0,0,1,0.19,0.0000,normal
DROP,30,3,5,0,0,1,-1.05,0.0000,normal
DROP,30,3,6,0,0,1,-2.30,0.0000,normal
DROP,30,3,7,0,0,1,0.05,0.0000,normal
DROP,30,3,8,0,0,1,-6.16,0.0000,normal
DROP,30,3,9,0,0,1,-0.69,0.0000,normal
DROP,30,3,10,0,0,1,-0.93,0.0000,normal
DROP,30,3,11,0,0,1,-5.16,0.0000,normal
DROP,30,3,12,0,0,1,0.24,0.0000,normal
DROP,30,3,13,0,0,1,-0.51,0.0000,normal
DROP,30,3,14,0,0,1,-1.45,0.0000,normal
DROP,30,3,15,0,0,1,-5.52,0.0000,normal
DROP,30,3,16,0,0,1,-2.39,0.0000,normal
DROP,30,3,17,0,0,1,-2.73,0.0000,normal
DROP,30,3,18,0,0,1,-4.66,0.0000,normal
DROP,30,3,19,1,0,0,-5.81,0.0000,inner_race
DROP,30,3,20,1,0,0,-7.51,0.0000,inner_race
DROP,30,3,21,1,2,0,0.08,0.0000,inner_race
DROP,30,3,22,1,0,0,-2.53,0.0000,inner_race
DROP,30,3,23,1,0,0,-1.75,0.0000,inner_race
DROP,30,3,24,1,1,1,0.01,0.0000,inner_race
DROP,30,3,25,1,0,0,-2.65,0.0000,inner_race
DROP,30,3,26,1,0,0,-0.61,0.0000,inner_race
DROP,30,3,27,1,0,0,-0.28,0.0000,inner_race
DROP,30,3,28,1,0,0,-0.71,0.0000,inner_race
DROP,30,3,29,1,0,0,-0.56,0.0000,inner_race
DROP,30,3,30,1,0,0,0.04,0.0000,inner_race
DROP,30,3,31,1,0,0,-1.55,0.0000,inner_race
DROP,30,3,32,1,0,0,-7.70,0.0000,inner_race
DROP,30,3,33,1,0,0,-0.60,0.0000,inner_race
DROP,30,3,34,1,0,0,-0.58,0.0000,inner_race
DROP,30,3,35,1,0,0,-1.28,0.0000,inner_race
DROP,30,3,36,1,0,0,-0.47,0.0000,inner_race
DROP,30,3,37,1,0,0,0.01,0.0000,inner_race
DROP,30,3,38,2,2,1,-0.22,0.0000,ball_fault
DROP,30,3,39,2,0,0,-0.68,0.0000,ball_fault
DROP,30,3,40,2,2,1,-0.03,0.0000,ball_fault
DROP,30,3,41,2,2,1,0.07,0.0000,ball_fault
DROP,30,3,42,2,0,0,-2.54,0.0000,ball_fault
DROP,30,3,43,2,0,0,-3.47,0.0000,ball_fault
DROP,30,3,44,2,0,0,-4.58,0.0000,ball_fault
DROP,30,3,45,2,2,1,0.14,0.0000,ball_fault
DROP,30,3,46,2,0,0,-5.61,0.0000,ball_fault
DROP,30,3,47,2,2,1,-0.56,0.0000,ball_fault
DROP,30,3,48,2,0,0,-3.08,0.0000,ball_fault
DROP,30,3,49,2,0,0,-2.26,0.0000,ball_fault
DROP,30,3,50,2,0,0,-0.36,0.0000,ball_fault
DROP,30,3,51,2,0,0,-3.49,0.0000,ball_fault
DROP,30,3,52,2,2,1,0.24,0.0000,ball_fault
DROP,30,3,53,2,0,0,-6.59,0.0000,ball_fault
DROP,30,3,54,2,0,0,-4.64,0.0000,ball_fault
DROP,30,3,55,2,0,0,-1.81,0.0000,ball_fault
DROP,30,3,56,2,0,0,-1.62,0.0000,ball_fault
DROP,30,4,0,0,0,1,0.17,0.0000,normal
DROP,30,4,1,0,0,1,-1.37,0.0000,normal
DROP,30,4,2,0,0,1,-3.33,0.0000,normal
DROP,30,4,3,0,0,1,-0.25,0.0000,normal
DROP,30,4,4,0,0,1,0.19,0.0000,normal
DROP,30,4,5,0,0,1,-1.05,0.0000,normal
DROP,30,4,6,0,0,1,-2.30,0.0000,normal
DROP,30,4,7,0,0,1,0.05,0.0000,normal
DROP,30,4,8,0,0,1,-6.16,0.0000,normal
DROP,30,4,9,0,0,1,-0.69,0.0000,normal
DROP,30,4,10,0,0,1,-0.93,0.0000,normal
DROP,30,4,11,0,0,1,-5.16,0.0000,normal
DROP,30,4,12,0,0,1,0.24,0.0000,normal
DROP,30,4,13,0,0,1,-0.51,0.0000,normal
DROP,30,4,14,0,0,1,-1.45,0.0000,normal
DROP,30,4,15,0,0,1,-5.52,0.0000,normal
DROP,30,4,16,0,0,1,-2.39,0.0000,normal
DROP,30,4,17,0,0,1,-2.73,0.0000,normal
DROP,30,4,18,0,0,1,-4.66,0.0000,normal
DROP,30,4,19,1,0,0,-5.81,0.0000,inner_race
DROP,30,4,20,1,0,0,-7.51,0.0000,inner_race
DROP,30,4,21,1,2,0,0.08,0.0000,inner_race
DROP,30,4,22,1,0,0,-2.53,0.0000,inner_race
DROP,30,4,23,1,0,0,-1.75,0.0000,inner_race
DROP,30,4,24,1,1,1,0.01,0.0000,inner_race
DROP,30,4,25,1,0,0,-2.65,0.0000,inner_race
DROP,30,4,26,1,0,0,-0.61,0.0000,inner_race
DROP,30,4,27,1,0,0,-0.28,0.0000,inner_race
DROP,30,4,28,1,0,0,-0.71,0.0000,inner_race
DROP,30,4,29,1,0,0,-0.56,0.0000,inner_race
DROP,30,4,30,1,0,0,0.04,0.0000,inner_race
DROP,30,4,31,1,0,0,-1.55,0.0000,inner_race
DROP,30,4,32,1,0,0,-7.70,0.0000,inner_race
DROP,30,4,33,1,0,0,-0.60,0.0000,inner_race
DROP,30,4,34,1,0,0,-0.58,0.0000,inner_race
DROP,30,4,35,1,0,0,-1.28,0.0000,inner_race
DROP,30,4,36,1,0,0,-0.47,0.0000,inner_race
DROP,30,4,37,1,0,0,0.01,0.0000,inner_race
DROP,30,4,38,2,2,1,-0.22,0.0000,ball_fault
DROP,30,4,39,2,0,0,-0.68,0.0000,ball_fault
DROP,30,4,40,2,2,1,-0.03,0.0000,ball_fault
DROP,30,4,41,2,2,1,0.07,0.0000,ball_fault
DROP,30,4,42,2,0,0,-2.54,0.0000,ball_fault
DROP,30,4,43,2,0,0,-3.47,0.0000,ball_fault
DROP,30,4,44,2,0,0,-4.58,0.0000,ball_fault
DROP,30,4,45,2,2,1,0.14,0.0000,ball_fault
DROP,30,4,46,2,0,0,-5.61,0.0000,ball_fault
DROP,30,4,47,2,2,1,-0.56,0.0000,ball_fault
DROP,30,4,48,2,0,0,-3.08,0.0000,ball_fault
DROP,30,4,49,2,0,0,-2.26,0.0000,ball_fault
DROP,30,4,50,2,0,0,-0.36,0.0000,ball_fault
DROP,30,4,51,2,0,0,-3.49,0.0000,ball_fault
DROP,30,4,52,2,2,1,0.24,0.0000,ball_fault
DROP,30,4,53,2,0,0,-6.59,0.0000,ball_fault
DROP,30,4,54,2,0,0,-4.64,0.0000,ball_fault
DROP,30,4,55,2,0,0,-1.81,0.0000,ball_fault
DROP,30,4,56,2,0,0,-1.62,0.0000,ball_fault
DROP,50,0,0,0,0,1,-2.78,0.0000,normal
DROP,50,0,1,0,0,1,-0.22,0.0000,normal
DROP,50,0,2,0,0,1,0.27,0.0000,normal
DROP,50,0,3,0,0,1,-1.75,0.0000,normal
DROP,50,0,4,0,0,1,0.00,0.0000,normal
DROP,50,0,5,0,0,1,-3.97,0.0000,normal
DROP,50,0,6,0,0,1,-1.53,0.0000,normal
DROP,50,0,7,0,0,1,-6.07,0.0000,normal
DROP,50,0,8,0,0,1,-0.16,0.0000,normal
DROP,50,0,9,0,0,1,-5.39,0.0000,normal
DROP,50,0,10,0,0,1,-2.06,0.0000,normal
DROP,50,0,11,0,0,1,-0.76,0.0000,normal
DROP,50,0,12,0,0,1,-7.35,0.0000,normal
DROP,50,0,13,0,0,1,0.13,0.0000,normal
DROP,50,0,14,0,0,1,0.02,0.0000,normal
DROP,50,0,15,0,0,1,0.22,0.0000,normal
DROP,50,0,16,0,0,1,-2.64,0.0000,normal
DROP,50,0,17,0,0,1,-0.74,0.0000,normal
DROP,50,0,18,0,0,1,-1.46,0.0000,normal
DROP,50,0,19,1,0,0,-4.67,0.0000,inner_race
DROP,50,0,20,1,0,0,-1.06,0.0000,inner_race
DROP,50,0,21,1,0,0,-3.08,0.0000,inner_race
DROP,50,0,22,1,2,0,0.07,0.0000,inner_race
DROP,50,0,23,1,0,0,-11.56,0.0000,inner_race
DROP,50,0,24,1,0,0,-4.87,0.0000,inner_race
DROP,50,0,25,1,0,0,-0.04,0.0000,inner_race
DROP,50,0,26,1,2,0,0.01,0.0000,inner_race
DROP,50,0,27,1,1,1,0.04,0.0000,inner_race
DROP,50,0,28,1,0,0,-0.77,0.0000,inner_race
DROP,50,0,29,1,2,0,0.03,0.0000,inner_race
DROP,50,0,30,1,0,0,-0.08,0.0000,inner_race
DROP,50,0,31,1,0,0,-4.53,0.0000,inner_race
DROP,50,0,32,1,0,0,-0.23,0.0000,inner_race
DROP,50,0,33,1,0,0,-7.74,0.0000,inner_race
DROP,50,0,34,1,0,0,-10.39,0.0000,inner_race
DROP,50,0,35,1,0,0,-0.55,0.0000,inner_race
DROP,50,0,36,1,0,0,-1.60,0.0000,inner_race
DROP,50,0,37,1,0,0,0.02,0.0000,inner_race
DROP,50,0,38,2,0,0,-2.30,0.0000,ball_fault
DROP,50,0,39,2,0,0,-0.74,0.0000,ball_fault
DROP,50,0,40,2,2,1,-0.08,0.0000,ball_fault
